idx,question,gold,retention,k,ans_unpruned,ans_random,ans_papit,ans_distill,acc_unpruned,acc_random,acc_papit,acc_distill
62,What color are the gym shoes?,"[{'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'white and black', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Black,White,White,Red,0.0,1.0,1.0,0.0
63,Is there a red sandal here?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Yes,Yes,Yes,No,1.0,1.0,1.0,0.0
63,Is there a red sandal here?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Yes,Yes,Yes,No,1.0,1.0,1.0,0.0
63,Is there a red sandal here?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
64,What color is the flip flop?,"[{'answer': 'black', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'red and blue', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Red,Red,White,Blue,1.0,1.0,0.0,0.0
64,What color is the flip flop?,"[{'answer': 'black', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'red and blue', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Red,White,Red,Blue,1.0,0.0,1.0,0.0
64,What color is the flip flop?,"[{'answer': 'black', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'red and blue', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Red,White,Red,Red,1.0,0.0,1.0,1.0
65,Are there players in the dugout?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
65,Are there players in the dugout?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
65,Are there players in the dugout?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
66,Is the battery looking at the ball?,"[{'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,No,Yes,Yes,Yes,1.0,1.0,1.0,1.0
66,Is the battery looking at the ball?,"[{'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,No,No,Yes,Yes,1.0,1.0,1.0,1.0
66,Is the battery looking at the ball?,"[{'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,No,No,No,Yes,1.0,1.0,1.0,1.0
67,How many people are on the field?,"[{'answer': '3', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,3,3,3,1,1.0,1.0,1.0,0.0
67,How many people are on the field?,"[{'answer': '3', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,3,3,3,1,1.0,1.0,1.0,0.0
67,How many people are on the field?,"[{'answer': '3', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,3,3,3,3,1.0,1.0,1.0,1.0
68,How many signs?,"[{'answer': '4', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,4,4,4,4,1.0,1.0,1.0,1.0
68,How many signs?,"[{'answer': '4', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,4,4,4,4,1.0,1.0,1.0,1.0
68,How many signs?,"[{'answer': '4', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,4,4,4,4,1.0,1.0,1.0,1.0
69,What color is the Salisbury Rd. sign?,"[{'answer': 'white with blue lettering', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'white and blue', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'blue and white', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'white, brown', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'not sure', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'white and blue', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Yellow,Yellow,Yellow,Blue,0.0,0.0,0.0,0.0
69,What color is the Salisbury Rd. sign?,"[{'answer': 'white with blue lettering', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'white and blue', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'blue and white', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'white, brown', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'not sure', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'white and blue', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Yellow,Yellow,Yellow,Yellow,0.0,0.0,0.0,0.0
69,What color is the Salisbury Rd. sign?,"[{'answer': 'white with blue lettering', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'white and blue', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'blue and white', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'white, brown', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'not sure', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'white and blue', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Yellow,Green,Yellow,Yellow,0.0,0.0,0.0,0.0
70,What does the last sign say?,"[{'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'ross street', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'ross', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'camperdown ross st', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Ross st,Ross lane,Ross,R,1.0,0.0,0.3333333333333333,0.0
70,What does the last sign say?,"[{'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'ross street', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'ross', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'camperdown ross st', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Ross st,Ross lane,Ross,Sydney,1.0,0.0,0.3333333333333333,0.0
70,What does the last sign say?,"[{'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'ross street', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'ross', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'ross st', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'camperdown ross st', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Ross st,Ross,Cruikshank st,Crusshank st,1.0,0.3333333333333333,0.0,0.0
71,What color is the sign?,"[{'answer': 'red and yellow', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'orange, yellow, white, black', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'red and yellow', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'red/yellow', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'red orange', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'red and orange', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'red and yellow', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Red,Red,White,Red,1.0,1.0,0.0,1.0
71,What color is the sign?,"[{'answer': 'red and yellow', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'orange, yellow, white, black', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'red and yellow', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'red/yellow', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'red orange', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'red and orange', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'red and yellow', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Red,Red,Red,Red,1.0,1.0,1.0,1.0
71,What color is the sign?,"[{'answer': 'red and yellow', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'orange, yellow, white, black', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'red and yellow', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'red/yellow', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'red orange', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'red and orange', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'red and yellow', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'red', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Red,Red,Red,Red,1.0,1.0,1.0,1.0
