shard,idx_in_shard,image_path,question,source
101,43,/opt/dlami/nvme/data/raw_distill/gqa_train/2388011.jpg,What is the covered hill covered by?,gqa
101,44,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00009-of-00020_69.jpg,what brand name of toy is this?,textvqa
101,45,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00007-of-00020_1159.jpg,what time is it?,textvqa
101,46,/opt/dlami/nvme/data/raw_distill/gqa_train/2327625.jpg,Are there women to the left of the people that are in the top part of the photo?,gqa
101,47,/opt/dlami/nvme/data/raw_distill/gqa_train/2319731.jpg,What's the toilet on?,gqa
101,48,/opt/dlami/nvme/data/raw_distill/gqa_train/2333529.jpg,What is the television on?,gqa
101,49,/opt/dlami/nvme/data/raw_distill/gqa_train/2397787.jpg,What is the dog doing?,gqa
101,50,/opt/dlami/nvme/data/raw_distill/gqa_train/2378644.jpg,What place does this represent?,gqa
101,51,/opt/dlami/nvme/data/raw_distill/gqa_train/2384869.jpg,Are there both donuts and eggs in the photo?,gqa
101,52,/opt/dlami/nvme/data/raw_distill/gqa_train/2414355.jpg,Who is wearing a shirt?,gqa
101,53,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_701.jpg,what's on the soda can?,textvqa
101,54,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_397.jpg,What kinds of colors are used in the decorations?,vqav2
101,55,/opt/dlami/nvme/data/raw_distill/gqa_train/2415869.jpg,Are there gourds to the left of the jar?,gqa
101,56,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_2831.jpg,What color is the suitcase?,vqav2
101,57,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_891.jpg,What is the woman taking a picture of?,vqav2
101,58,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_862.jpg,Are there any fruits here?,vqav2
101,59,/opt/dlami/nvme/data/raw_distill/gqa_train/2319931.jpg,Which side is the cutting board on?,gqa
101,60,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_71.jpg,Is there a camera in this picture?,vqav2
101,61,/opt/dlami/nvme/data/raw_distill/gqa_train/2332277.jpg,What is the device on the counter?,gqa
101,62,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_692.jpg,What time does the clock say?,vqav2
101,63,/opt/dlami/nvme/data/raw_distill/gqa_train/2398420.jpg,Is the elephant to the right of a chair?,gqa
101,64,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_1237.jpg,What color is the bear?,vqav2
101,65,/opt/dlami/nvme/data/raw_distill/gqa_train/2398616.jpg,What kind of drink is to the right of the woman?,gqa
101,66,/opt/dlami/nvme/data/raw_distill/gqa_train/2390368.jpg,What is the color of the controllers the kids are holding?,gqa
101,67,/opt/dlami/nvme/data/raw_distill/gqa_train/2362248.jpg,Is the food on the right or on the left side?,gqa
101,68,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00006-of-00020_1455.jpg,what product is in the box on the right?,textvqa
101,69,/opt/dlami/nvme/data/raw_distill/gqa_train/2411752.jpg,Is the chair to the right of the cereal brown or blue?,gqa
101,70,/opt/dlami/nvme/data/raw_distill/gqa_train/2377593.jpg,Does the shirt seem to be black?,gqa
101,71,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_402.jpg,How many bodies of water are in this scene?,vqav2
101,72,/opt/dlami/nvme/data/raw_distill/gqa_train/2386221.jpg,Is she brunette?,gqa
101,73,/opt/dlami/nvme/data/raw_distill/gqa_train/2343146.jpg,Which kind of furniture is to the left of the elephant?,gqa
101,74,/opt/dlami/nvme/data/raw_distill/gqa_train/2326811.jpg,Where is the carpet?,gqa
101,75,/opt/dlami/nvme/data/raw_distill/gqa_train/2369064.jpg,Is there a chair to the left of the man that is wearing a belt?,gqa
101,76,/opt/dlami/nvme/data/raw_distill/gqa_train/2415726.jpg,Which color is the cup that is made of plastic?,gqa
101,77,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_1055.jpg,who wrote this book?,textvqa
101,78,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00000-of-00020_1667.jpg,what chain hardware store is here?,textvqa
101,79,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_2421.jpg,How many of the fruit are in the picture?,vqav2
101,80,/opt/dlami/nvme/data/raw_distill/gqa_train/2330055.jpg,What is common to the mouse and the speaker?,gqa
101,81,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_906.jpg,where are these packages from?,textvqa
101,82,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_607.jpg,what type of phone is this?,textvqa
101,83,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_2977.jpg,What color is his suit jacket?,vqav2
101,84,/opt/dlami/nvme/data/raw_distill/gqa_train/2367025.jpg,Does the jacket look blue?,gqa
101,85,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_1450.jpg,Does this animal bark?,vqav2
101,86,/opt/dlami/nvme/data/raw_distill/gqa_train/2011.jpg,What is on the dresser?,gqa
101,87,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_2733.jpg,What kind of room are the people eating in?,vqav2
101,88,/opt/dlami/nvme/data/raw_distill/gqa_train/2384891.jpg,"Which material makes up the countertop, granite or stainless steel?",gqa
101,89,/opt/dlami/nvme/data/raw_distill/gqa_train/2333043.jpg,Do you see chairs to the left of the trash bin?,gqa
101,90,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_3228.jpg,What color is the racquet being held by the player on the left?,vqav2
101,91,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00000-of-00020_384.jpg,what website is written on the plane?,textvqa
101,92,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_427.jpg,Are all the couch cushions the same color?,vqav2
101,93,/opt/dlami/nvme/data/raw_distill/gqa_train/2389652.jpg,What is the white appliance called?,gqa
101,94,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_3090.jpg,What is blurred in photo?,vqav2
101,95,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_17.jpg,what kind of board is this?,textvqa
101,96,/opt/dlami/nvme/data/raw_distill/gqa_train/2388491.jpg,Is there a skateboarder or a swimmer in the photo?,gqa
101,97,/opt/dlami/nvme/data/raw_distill/gqa_train/2384334.jpg,Is the guy to the left of the woman that the speakers are to the right of?,gqa
101,98,/opt/dlami/nvme/data/raw_distill/gqa_train/2382396.jpg,What color is the remote control next to the dog?,gqa
101,99,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_754.jpg,Is this picture in color or B/W?,vqav2
102,0,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_22.jpg,what company is advertised on this billboard?,textvqa
102,1,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_1287.jpg,what make of phone is it?,textvqa
102,2,/opt/dlami/nvme/data/raw_distill/gqa_train/2407055.jpg,What is the fruit in the crate?,gqa
102,3,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_2299.jpg,Is the bus in motion?,vqav2
102,4,/opt/dlami/nvme/data/raw_distill/gqa_train/2382780.jpg,Are there both a plate and a fork in this image?,gqa
102,5,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00006-of-00020_1351.jpg,how many ounces?,textvqa
102,6,/opt/dlami/nvme/data/raw_distill/gqa_train/2362699.jpg,Do you see both a door and a window?,gqa
102,7,/opt/dlami/nvme/data/raw_distill/gqa_train/2417434.jpg,Is it a living room or a kitchen?,gqa
102,8,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_149.jpg,what time is the show?,textvqa
102,9,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00000-of-00020_1670.jpg,what is the temperature shown here?,textvqa
102,10,/opt/dlami/nvme/data/raw_distill/gqa_train/2379827.jpg,What kind of dessert is the woman holding?,gqa
102,11,/opt/dlami/nvme/data/raw_distill/gqa_train/2381950.jpg,Are there any motorcycles?,gqa
102,12,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00000-of-00020_448.jpg,is that a continental plane?,textvqa
102,13,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_2584.jpg,What is the girl riding?,vqav2
102,14,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_1684.jpg,When does Clash of the Titans open?,vqav2
102,15,/opt/dlami/nvme/data/raw_distill/gqa_train/2405833.jpg,Which kind of furniture is made of wood?,gqa
102,16,/opt/dlami/nvme/data/raw_distill/gqa_train/2377167.jpg,What is hanging from the canopy?,gqa
102,17,/opt/dlami/nvme/data/raw_distill/gqa_train/2343754.jpg,Is the water in the clear glass?,gqa
102,18,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00003-of-00020_193.jpg,what drink is this?,textvqa
102,19,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_2849.jpg,How many animals?,vqav2
102,20,/opt/dlami/nvme/data/raw_distill/gqa_train/2361708.jpg,Is the mirror to the left of the bus?,gqa
102,21,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_1349.jpg,what flavor does the yellow box contain?,textvqa
102,22,/opt/dlami/nvme/data/raw_distill/gqa_train/2354746.jpg,Who is wearing shorts?,gqa
102,23,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_922.jpg,What is the couple doing?,vqav2
102,24,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_2800.jpg,What color is the young girl's hat in the corner?,vqav2
102,25,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_867.jpg,What color is the car behind the motorcycle?,vqav2
102,26,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_1951.jpg,Is the woman hunting the zebra?,vqav2
102,27,/opt/dlami/nvme/data/raw_distill/gqa_train/2413429.jpg,What's the cord on?,gqa
102,28,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_826.jpg,what is the name of the book?,textvqa
102,29,/opt/dlami/nvme/data/raw_distill/gqa_train/2364625.jpg,On which side is the pillow?,gqa
102,30,/opt/dlami/nvme/data/raw_distill/gqa_train/2398708.jpg,Do you see any sinks below the mirror that is on the right?,gqa
102,31,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_46.jpg,What is the person wearing?,vqav2
102,32,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_1274.jpg,How many cows are shown?,vqav2
102,33,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00003-of-00020_787.jpg,what is the brand of this beer?,textvqa
102,34,/opt/dlami/nvme/data/raw_distill/gqa_train/2320173.jpg,What is the animal that is to the right of the black bench?,gqa
102,35,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_1569.jpg,how many years has it been?,textvqa
102,36,/opt/dlami/nvme/data/raw_distill/gqa_train/2336245.jpg,What kind of device is to the left of the bag?,gqa
102,37,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_1345.jpg,what brand is sponsoring this bicycle frame?,textvqa
102,38,/opt/dlami/nvme/data/raw_distill/gqa_train/4089.jpg,Which kind of furniture is to the right of the pillows?,gqa
102,39,/opt/dlami/nvme/data/raw_distill/gqa_train/2403407.jpg,Who is on the surfboard?,gqa
102,40,/opt/dlami/nvme/data/raw_distill/gqa_train/2395299.jpg,Does the brown animal seem to be walking?,gqa
102,41,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_1081.jpg,what kind of store is the one with the blue neon sign?,textvqa
102,42,/opt/dlami/nvme/data/raw_distill/gqa_train/2408040.jpg,Is the broccoli to the left of an orange?,gqa
102,43,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00011-of-00020_696.jpg,who are the two teams playing field hockey?,textvqa
102,44,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_2996.jpg,What is she holding?,vqav2
102,45,/opt/dlami/nvme/data/raw_distill/gqa_train/2402653.jpg,What is the food to the right of the green vegetable?,gqa
102,46,/opt/dlami/nvme/data/raw_distill/gqa_train/2362600.jpg,What is the item of furniture to the right of the couch called?,gqa
102,47,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_626.jpg,Is the weather cold?,vqav2
102,48,/opt/dlami/nvme/data/raw_distill/gqa_train/2365396.jpg,What is on the bed?,gqa
102,49,/opt/dlami/nvme/data/raw_distill/gqa_train/2412549.jpg,What is the item of furniture that that cat is on called?,gqa
102,50,/opt/dlami/nvme/data/raw_distill/gqa_train/2400459.jpg,Is it a beach?,gqa
102,51,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_3203.jpg,What can be seen outside the windows?,vqav2
102,52,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_335.jpg,what kind of coloring book is pictured?,textvqa
102,53,/opt/dlami/nvme/data/raw_distill/gqa_train/2362576.jpg,Is the boy behind or in front of the fence?,gqa
102,54,/opt/dlami/nvme/data/raw_distill/gqa_train/2374798.jpg,What kind of furniture is the man sitting on?,gqa
102,55,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_1331.jpg,what is the title of the paragraph?,textvqa
102,56,/opt/dlami/nvme/data/raw_distill/gqa_train/2342558.jpg,What is the lady wearing?,gqa
102,57,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_892.jpg,who published this book?,textvqa
102,58,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_826.jpg,What kind of yellow flower is in the background?,vqav2
102,59,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_1621.jpg,what´s the tittle of the white book?,textvqa
102,60,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_723.jpg,What holiday was this taken during?,vqav2
102,61,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_480.jpg,What is the weather?,vqav2
102,62,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_1424.jpg,What is object at the top of the banana designed to be used for?,vqav2
102,63,/opt/dlami/nvme/data/raw_distill/gqa_train/2323991.jpg,What is the bird on?,gqa
102,64,/opt/dlami/nvme/data/raw_distill/gqa_train/2352358.jpg,Is the fence behind or in front of the sheep that stands in the grass?,gqa
102,65,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00000-of-00020_1194.jpg,what kind of glass is this?,textvqa
102,66,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_39.jpg,Is this tree in any danger?,vqav2
102,67,/opt/dlami/nvme/data/raw_distill/gqa_train/2402497.jpg,Which kind of furniture is inside the living room?,gqa
102,68,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_1655.jpg,what is the address for stover mfg co?,textvqa
102,69,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_739.jpg,what color is the text?,textvqa
102,70,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_2408.jpg,Is this person wearing a shirt with sleeves?,vqav2
102,71,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_3090.jpg,What is the cat doing?,vqav2
102,72,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00003-of-00020_441.jpg,when was the company founded?,textvqa
102,73,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_618.jpg,What color is the bus?,vqav2
102,74,/opt/dlami/nvme/data/raw_distill/gqa_train/2375344.jpg,What item of clothing is striped?,gqa
102,75,/opt/dlami/nvme/data/raw_distill/gqa_train/2399678.jpg,What is the piece of furniture to the left of the nightstand that the phone is on?,gqa
102,76,/opt/dlami/nvme/data/raw_distill/gqa_train/2371082.jpg,Is this cat on a bed?,gqa
102,77,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_427.jpg,What color is the horse in the picture?,vqav2
102,78,/opt/dlami/nvme/data/raw_distill/gqa_train/2369658.jpg,Which side of the picture is the blue toy on?,gqa
102,79,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00009-of-00020_1451.jpg,what is the book title?,textvqa
102,80,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_2163.jpg,Is the dog on the beach?,vqav2
102,81,/opt/dlami/nvme/data/raw_distill/gqa_train/2316190.jpg,Who holds the stick?,gqa
102,82,/opt/dlami/nvme/data/raw_distill/gqa_train/2402682.jpg,What kind of furniture is it?,gqa
102,83,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_3152.jpg,What type of environment is this?,vqav2
102,84,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_2456.jpg,What type of animal is shown?,vqav2
102,85,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_11.jpg,What is the young man doing?,vqav2
102,86,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_16.jpg,Who manufactured this bike?,vqav2
102,87,/opt/dlami/nvme/data/raw_distill/gqa_train/2417270.jpg,Who is in front of the market?,gqa
102,88,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00009-of-00020_251.jpg,what kind of troops are these?,textvqa
102,89,/opt/dlami/nvme/data/raw_distill/gqa_train/2341324.jpg,Who is looking at the telephone?,gqa
102,90,/opt/dlami/nvme/data/raw_distill/gqa_train/2394524.jpg,Is there any ottoman in the picture?,gqa
102,91,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00003-of-00020_1251.jpg,is the beer gluten free?,textvqa
102,92,/opt/dlami/nvme/data/raw_distill/gqa_train/2393.jpg,Is there a blue bicycle or scooter?,gqa
102,93,/opt/dlami/nvme/data/raw_distill/gqa_train/2415362.jpg,What is that bird on?,gqa
102,94,/opt/dlami/nvme/data/raw_distill/gqa_train/2356777.jpg,Is the mirror on the left of the picture?,gqa
102,95,/opt/dlami/nvme/data/raw_distill/gqa_train/2400598.jpg,Is the person with the hat carrying a basket?,gqa
102,96,/opt/dlami/nvme/data/raw_distill/gqa_train/2359112.jpg,On which side is the surf board?,gqa
102,97,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_2352.jpg,What food isn't in a bowl?,vqav2
102,98,/opt/dlami/nvme/data/raw_distill/gqa_train/2405193.jpg,What is the animal that the fence is behind of?,gqa
102,99,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_547.jpg,what kind of candy is this?,textvqa
103,0,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_1193.jpg,what is being advertised on the side of the building?,textvqa
